team,year,name,nameKey,pos
TBD,2006,R.Baldelli,baldero01,CF
TBD,2006,D.Hollins,hollida02,RF
TBD,2006,J.Gomes,gomesjo01,DH
TEX,2006,R.Barajas,barajro01,C
TEX,2006,M.Teixeira,teixema01,1B
TEX,2006,I.Kinsler,kinslia01,2B
TEX,2006,H.Blalock,blaloha01,3B
TEX,2006,M.Young,youngmi02,SS
TEX,2006,B.Wilkerson,wilkebr01,LF
TEX,2006,G.Matthews,matthga02,CF
TEX,2006,M.DeRosa,derosma01,RF
TEX,2006,P.Nevin,nevinph01,DH
TOR,2006,B.Molina,molinbe01,C
TOR,2006,L.Overbay,overbly01,1B
TOR,2006,A.Hill,hillaa01,2B
TOR,2006,T.Glaus,glaustr01,3B
TOR,2006,J.McDonald,mcdonjo03,SS
TOR,2006,F.Catalanotto,catalfr01,LF
TOR,2006,V.Wells,wellsve01,CF
TOR,2006,A.Rios,riosal01,RF
TOR,2006,S.Hillenbrand,hillesh02,DH
WSN,2006,B.Schneider,schnebr01,C
WSN,2006,N.Johnson,johnsni01,1B
WSN,2006,J.Vidro,vidrojo01,2B
WSN,2006,R.Zimmerman,zimmery01,3B
WSN,2006,R.Clayton,claytro01,SS
WSN,2006,A.Soriano,soriaal01,LF
WSN,2006,M.Byrd,byrdma01,CF
WSN,2006,J.Guillen,guilljo01,RF
WSN,2006,D.Ward,wardda01,DH
ARI,2007,C.Snyder,snydech02,C
ARI,2007,C.Jackson,jacksco01,1B
ARI,2007,O.Hudson,hudsoor01,2B
ARI,2007,M.Reynolds,reynoma01,3B
ARI,2007,S.Drew,drewst01,SS
ARI,2007,E.Byrnes,byrneer01,LF
ARI,2007,C.Young,youngch04,CF
ARI,2007,C.Quentin,quentca01,RF
ARI,2007,C.Tracy,tracych01,DH
ATL,2007,B.McCann,mccanbr01,C
ATL,2007,S.Thorman,thormsc01,1B
ATL,2007,K.Johnson,johnske05,2B
ATL,2007,C.Jones,jonesch06,3B
ATL,2007,E.Renteria,renteed01,SS
ATL,2007,M.Diaz,diazma02,LF
ATL,2007,A.Jones,jonesan01,CF
ATL,2007,J.Francoeur,francje02,RF
ATL,2007,J.Saltalamacchia,saltaja01,DH
BAL,2007,R.Hernandez,hernara02,C
BAL,2007,K.Millar,millake01,1B
BAL,2007,B.Roberts,roberbr01,2B
BAL,2007,M.Mora,morame01,3B
BAL,2007,M.Tejada,tejadmi01,SS
BAL,2007,J.Payton,paytoja01,LF
BAL,2007,C.Patterson,patteco01,CF
BAL,2007,N.Markakis,markani01,RF
BAL,2007,A.Huff,huffau01,DH
BOS,2007,J.Varitek,varitja01,C
BOS,2007,K.Youkilis,youklke01,1B
BOS,2007,D.Pedroia,pedrodu01,2B
BOS,2007,M.Lowell,lowelmi01,3B
BOS,2007,J.Lugo,lugoju01,SS
BOS,2007,M.Ramirez,ramirma02,LF
BOS,2007,C.Crisp,crispco01,CF
BOS,2007,J.Drew,drewj.01,RF
BOS,2007,D.Ortiz,ortizda01,DH
CHC,2007,M.Barrett,barremi01,C
CHC,2007,D.Lee,leede02,1B
CHC,2007,M.DeRosa,derosma01,2B
CHC,2007,A.Ramirez,ramirar01,3B
CHC,2007,R.Theriot,theriry01,SS
CHC,2007,A.Soriano,soriaal01,LF
CHC,2007,J.Jones,jonesja05,CF
CHC,2007,C.Floyd,floydcl01,RF
CHC,2007,H.Blanco,blanche01,DH
CHW,2007,A.Pierzynski,pierza.01,C
CHW,2007,P.Konerko,konerpa01,1B
CHW,2007,T.Iguchi,iguchta01,2B
CHW,2007,J.Fields,fieldjo02,3B
CHW,2007,J.Uribe,uribeju01,SS
CHW,2007,R.Mackowiak,mackoro01,LF
CHW,2007,J.Owens,owensje01,CF
CHW,2007,J.Dye,dyeje01,RF
CHW,2007,J.Thome,thomeji01,DH
CIN,2007,D.Ross,rossda01,C
CIN,2007,S.Hatteberg,hattesc01,1B
CIN,2007,B.Phillips,phillbr01,2B
CIN,2007,E.Encarnacion,encared01,3B
CIN,2007,A.Gonzalez,gonzaal02,SS
CIN,2007,A.Dunn,dunnad01,LF
CIN,2007,J.Hamilton,hamiljo03,CF
CIN,2007,K.Griffey,griffke02,RF
CIN,2007,J.Conine,coninje01,DH
CLE,2007,V.Martinez,martivi01,C
CLE,2007,R.Garko,garkory01,1B
CLE,2007,J.Barfield,barfijo02,2B
CLE,2007,C.Blake,blakeca01,3B
CLE,2007,J.Peralta,peraljh01,SS
CLE,2007,J.Michaels,michaja01,LF
CLE,2007,G.Sizemore,sizemgr01,CF
CLE,2007,F.Gutierrez,gutiefr01,RF
CLE,2007,T.Hafner,hafnetr01,DH
COL,2007,Y.Torrealba,torreyo01,C
COL,2007,T.Helton,heltoto01,1B
COL,2007,K.Matsui,matsuka01,2B
COL,2007,G.Atkins,atkinga01,3B
COL,2007,T.Tulowitzki,tulowtr01,SS
COL,2007,M.Holliday,hollima01,LF
COL,2007,W.Taveras,taverwi01,CF
COL,2007,B.Hawpe,hawpebr01,RF
COL,2007,J.Baker,bakerje03,DH
DET,2007,I.Rodriguez,rodriiv01,C
DET,2007,S.Casey,caseyse01,1B
DET,2007,P.Polanco,polanpl01,2B
DET,2007,B.Inge,ingebr01,3B
DET,2007,C.Guillen,guillca01,SS
DET,2007,C.Monroe,monrocr01,LF
DET,2007,C.Granderson,grandcu01,CF
DET,2007,M.Ordonez,ordonma01,RF
DET,2007,G.Sheffield,sheffga01,DH
FLA,2007,M.Olivo,olivomi01,C
FLA,2007,M.Jacobs,jacobmi02,1B
FLA,2007,D.Uggla,ugglada01,2B
FLA,2007,M.Cabrera,cabremi01,3B
FLA,2007,H.Ramirez,ramirha01,SS
FLA,2007,J.Willingham,willijo03,LF
FLA,2007,A.Amezaga,amezaal01,CF
FLA,2007,J.Hermida,hermije01,RF
FLA,2007,J.Wood,woodja02,DH
HOU,2007,B.Ausmus,ausmubr01,C
HOU,2007,L.Berkman,berkmla01,1B
HOU,2007,C.Biggio,biggicr01,2B
HOU,2007,M.Ensberg,ensbemo01,3B
HOU,2007,M.Loretta,loretma01,SS
HOU,2007,C.Lee,leeca01,LF
HOU,2007,H.Pence,pencehu01,CF
HOU,2007,L.Scott,scottlu01,RF
HOU,2007,M.Albers,alberma01,DH
KCR,2007,J.Buck,buckjo01,C
KCR,2007,R.Gload,gloadro01,1B
KCR,2007,M.Grudzielanek,grudzma01,2B
KCR,2007,A.Gordon,gordoal01,3B
KCR,2007,T.Pena,penato02,SS
KCR,2007,E.Brown,brownem01,LF
KCR,2007,D.DeJesus,dejesda01,CF
KCR,2007,M.Teahen,teahema01,RF
KCR,2007,B.Butler,butlebi03,DH
LAA,2007,M.Napoli,napolmi01,C
LAA,2007,C.Kotchman,kotchca01,1B
LAA,2007,H.Kendrick,kendrho01,2B
LAA,2007,C.Figgins,figgich01,3B
LAA,2007,O.Cabrera,cabreor01,SS
LAA,2007,G.Anderson,anderga01,LF
LAA,2007,G.Matthews,matthga02,CF
LAA,2007,V.Guerrero,guerrvl01,RF
LAA,2007,S.Hillenbrand,hillesh02,DH
LAD,2007,R.Martin,martiru01,C
LAD,2007,J.Loney,loneyja01,1B
LAD,2007,J.Kent,kentje01,2B
LAD,2007,W.Betemit,betemwi01,3B
LAD,2007,R.Furcal,furcara02,SS
LAD,2007,L.Gonzalez,gonzalu01,LF
LAD,2007,J.Pierre,pierrju01,CF
LAD,2007,A.Ethier,ethiean01,RF
LAD,2007,O.Saenz,saenzol01,DH
MIL,2007,J.Estrada,estrajo01,C
MIL,2007,P.Fielder,fieldpr01,1B
MIL,2007,R.Weeks,weeksri01,2B
MIL,2007,R.Braun,braunry02,3B
MIL,2007,J.Hardy,hardyjj01,SS
MIL,2007,G.Jenkins,jenkige01,LF
MIL,2007,B.Hall,hallbi03,CF
MIL,2007,C.Hart,hartco01,RF
MIL,2007,G.Gross,grossga01,DH
MIN,2007,J.Mauer,mauerjo01,C
MIN,2007,J.Morneau,morneju01,1B
MIN,2007,L.Castillo,castilu01,2B
MIN,2007,N.Punto,puntoni01,3B
MIN,2007,J.Bartlett,bartlja01,SS
MIN,2007,J.Kubel,kubelja01,LF
MIN,2007,T.Hunter,hunteto01,CF
MIN,2007,M.Cuddyer,cuddymi01,RF
MIN,2007,J.Tyner,tynerja01,DH
NYM,2007,P.Lo Duca,loducpa01,C
NYM,2007,C.Delgado,delgaca01,1B
NYM,2007,L.Castillo,castilu01,2B
NYM,2007,D.Wright,wrighda03,3B
NYM,2007,J.Reyes,reyesjo01,SS
NYM,2007,M.Alou,aloumo01,LF
NYM,2007,C.Beltran,beltrca01,CF
NYM,2007,S.Green,greensh01,RF
NYM,2007,J.Franco,francju01,DH
NYY,2007,J.Posada,posadjo01,C
NYY,2007,D.Mientkiewicz,mientdo01,1B
NYY,2007,R.Cano,canoro01,2B
NYY,2007,A.Rodriguez,rodrial01,3B
NYY,2007,D.Jeter,jeterde01,SS
NYY,2007,H.Matsui,matsuhi01,LF
NYY,2007,M.Cabrera,cabreme01,CF
NYY,2007,B.Abreu,abreubo01,RF
NYY,2007,J.Giambi,giambja01,DH
OAK,2007,J.Kendall,kendaja01,C
OAK,2007,D.Johnson,johnsda06,1B
OAK,2007,M.Ellis,ellisma01,2B
OAK,2007,E.Chavez,chaveer01,3B
OAK,2007,B.Crosby,crosbbo01,SS
OAK,2007,S.Stewart,stewash01,LF
OAK,2007,N.Swisher,swishni01,CF
OAK,2007,T.Buck,bucktr01,RF
OAK,2007,M.Piazza,piazzmi01,DH
PHI,2007,C.Ruiz,ruizca01,C
PHI,2007,R.Howard,howarry01,1B
PHI,2007,C.Utley,utleych01,2B
PHI,2007,A.Nunez,nunezab01,3B
PHI,2007,J.Rollins,rolliji01,SS
PHI,2007,P.Burrell,burrepa01,LF
PHI,2007,A.Rowand,rowanaa01,CF
PHI,2007,S.Victorino,victosh01,RF
PHI,2007,G.Dobbs,dobbsgr01,DH
PIT,2007,R.Paulino,pauliro01,C
PIT,2007,A.LaRoche,larocad01,1B
PIT,2007,F.Sanchez,sanchfr01,2B
PIT,2007,J.Bautista,bautijo02,3B
PIT,2007,J.Wilson,wilsoja02,SS
PIT,2007,J.Bay,bayja01,LF
PIT,2007,C.Duffy,duffych01,CF
PIT,2007,X.Nady,nadyxa01,RF
PIT,2007,R.Doumit,doumiry01,DH
SDP,2007,J.Bard,bardjo01,C
SDP,2007,A.Gonzalez,gonzaad01,1B
SDP,2007,M.Giles,gilesma01,2B
SDP,2007,K.Kouzmanoff,kouzmke01,3B
SDP,2007,K.Greene,greenkh01,SS
SDP,2007,T.Sledge,sledgte01,LF
SDP,2007,M.Cameron,camermi01,CF
SDP,2007,B.Giles,gilesbr02,RF
SDP,2007,G.Blum,blumge01,DH
SEA,2007,K.Johjima,johjike01,C
SEA,2007,R.Sexson,sexsori01,1B
SEA,2007,J.Lopez,lopezjo01,2B
SEA,2007,A.Beltre,beltrad01,3B
SEA,2007,Y.Betancourt,betanyu01,SS
SEA,2007,R.Ibanez,ibanera01,LF
SEA,2007,I.Suzuki,suzukic01,CF
SEA,2007,J.Guillen,guilljo01,RF
SEA,2007,J.Vidro,vidrojo01,DH
SFG,2007,B.Molina,molinbe01,C
SFG,2007,R.Klesko,kleskry01,1B
SFG,2007,R.Durham,durhara01,2B
SFG,2007,P.Feliz,felizpe01,3B
SFG,2007,O.Vizquel,vizquom01,SS
SFG,2007,B.Bonds,bondsba01,LF
SFG,2007,D.Roberts,roberda07,CF
SFG,2007,R.Winn,winnra01,RF
SFG,2007,E.Alfonzo,alfonel01,DH
STL,2007,Y.Molina,molinya01,C
STL,2007,A.Pujols,pujolal01,1B
STL,2007,A.Miles,milesaa01,2B
STL,2007,S.Rolen,rolensc01,3B
STL,2007,D.Eckstein,eckstda01,SS
STL,2007,C.Duncan,duncach01,LF
STL,2007,J.Edmonds,edmonji01,CF
STL,2007,J.Encarnacion,encarju01,RF
STL,2007,S.Spiezio,spiezsc01,DH
TBD,2007,D.Navarro,navardi01,C
TBD,2007,C.Pena,penaca01,1B
TBD,2007,M.Upton,uptonbj01,2B
TBD,2007,A.Iwamura,iwamuak01,3B
TBD,2007,B.Harris,harribr01,SS
TBD,2007,C.Crawford,crawfca02,LF
TBD,2007,E.Dukes,dukesel01,CF
TBD,2007,D.Young,youngde03,RF
TBD,2007,G.Norton,nortogr01,DH
TEX,2007,G.Laird,lairdge01,C
TEX,2007,M.Teixeira,teixema01,1B
TEX,2007,I.Kinsler,kinslia01,2B
TEX,2007,R.Vazquez,vazqura01,3B
TEX,2007,M.Young,youngmi02,SS
TEX,2007,F.Catalanotto,catalfr01,LF
TEX,2007,K.Lofton,loftoke01,CF
TEX,2007,N.Cruz,cruzne02,RF
TEX,2007,S.Sosa,sosasa01,DH
TOR,2007,G.Zaun,zaungr01,C
TOR,2007,L.Overbay,overbly01,1B
TOR,2007,A.Hill,hillaa01,2B
TOR,2007,T.Glaus,glaustr01,3B
TOR,2007,J.McDonald,mcdonjo03,SS
TOR,2007,A.Lind,lindad01,LF
TOR,2007,V.Wells,wellsve01,CF
TOR,2007,A.Rios,riosal01,RF
TOR,2007,F.Thomas,thomafr04,DH
WSN,2007,B.Schneider,schnebr01,C
WSN,2007,D.Young,youngdm01,1B
WSN,2007,R.Belliard,belliro01,2B
WSN,2007,R.Zimmerman,zimmery01,3B
WSN,2007,F.Lopez,lopezfe01,SS
WSN,2007,R.Church,churcry01,LF
WSN,2007,N.Logan,loganno01,CF
WSN,2007,A.Kearns,kearnau01,RF
WSN,2007,W.Abreu,abreuwi01,DH
ARI,2008,C.Snyder,snydech02,C
ARI,2008,C.Jackson,jacksco01,1B
ARI,2008,O.Hudson,hudsoor01,2B
ARI,2008,M.Reynolds,reynoma01,3B
ARI,2008,S.Drew,drewst01,SS
ARI,2008,E.Byrnes,byrneer01,LF
ARI,2008,C.Young,youngch04,CF
ARI,2008,J.Upton,uptonju01,RF
ARI,2008,C.Tracy,tracych01,DH
ATL,2008,B.McCann,mccanbr01,C
ATL,2008,M.Teixeira,teixema01,1B
ATL,2008,K.Johnson,johnske05,2B
ATL,2008,C.Jones,jonesch06,3B
ATL,2008,Y.Escobar,escobyu01,SS
ATL,2008,G.Blanco,blancgr01,LF
ATL,2008,M.Kotsay,kotsama01,CF
ATL,2008,J.Francoeur,francje02,RF
ATL,2008,G.Norton,nortogr01,DH
BAL,2008,R.Hernandez,hernara02,C
BAL,2008,K.Millar,millake01,1B
BAL,2008,B.Roberts,roberbr01,2B
BAL,2008,M.Mora,morame01,3B
BAL,2008,J.Castro,castrju01,SS
BAL,2008,L.Scott,scottlu01,LF
BAL,2008,A.Jones,jonesad01,CF
BAL,2008,N.Markakis,markani01,RF
BAL,2008,A.Huff,huffau01,DH
BOS,2008,J.Varitek,varitja01,C
BOS,2008,K.Youkilis,youklke01,1B
BOS,2008,D.Pedroia,pedrodu01,2B
BOS,2008,M.Lowell,lowelmi01,3B
BOS,2008,J.Lugo,lugoju01,SS
BOS,2008,M.Ramirez,ramirma02,LF
BOS,2008,C.Crisp,crispco01,CF
BOS,2008,J.Drew,drewj.01,RF
BOS,2008,D.Ortiz,ortizda01,DH
CHC,2008,G.Soto,sotoge01,C
CHC,2008,D.Lee,leede02,1B
CHC,2008,M.DeRosa,derosma01,2B
CHC,2008,A.Ramirez,ramirar01,3B
CHC,2008,R.Theriot,theriry01,SS
CHC,2008,A.Soriano,soriaal01,LF
CHC,2008,R.Johnson,johnsre02,CF
CHC,2008,K.Fukudome,fukudko01,RF
CHC,2008,M.Hoffpauir,hoffpmi01,DH
CHW,2008,A.Pierzynski,pierza.01,C
CHW,2008,P.Konerko,konerpa01,1B
CHW,2008,A.Ramirez,ramiral03,2B
CHW,2008,J.Crede,credejo01,3B
CHW,2008,O.Cabrera,cabreor01,SS
CHW,2008,C.Quentin,quentca01,LF
CHW,2008,B.Anderson,anderbr03,CF
CHW,2008,J.Dye,dyeje01,RF
CHW,2008,J.Thome,thomeji01,DH
CIN,2008,P.Bako,bakopa01,C
CIN,2008,J.Votto,vottojo01,1B
CIN,2008,B.Phillips,phillbr01,2B
CIN,2008,E.Encarnacion,encared01,3B
CIN,2008,J.Keppinger,keppije01,SS
CIN,2008,A.Dunn,dunnad01,LF
CIN,2008,C.Patterson,patteco01,CF
CIN,2008,K.Griffey,griffke02,RF
CIN,2008,J.Adkins,adkinjo01,DH
CLE,2008,K.Shoppach,shoppke01,C
CLE,2008,R.Garko,garkory01,1B
CLE,2008,A.Cabrera,cabreas01,2B
CLE,2008,C.Blake,blakeca01,3B
CLE,2008,J.Peralta,peraljh01,SS
CLE,2008,B.Francisco,francbe01,LF
CLE,2008,G.Sizemore,sizemgr01,CF
CLE,2008,F.Gutierrez,gutiefr01,RF
CLE,2008,T.Hafner,hafnetr01,DH
COL,2008,C.Iannetta,iannech01,C
COL,2008,T.Helton,heltoto01,1B
COL,2008,C.Barmes,barmecl01,2B
COL,2008,G.Atkins,atkinga01,3B
COL,2008,T.Tulowitzki,tulowtr01,SS
COL,2008,M.Holliday,hollima01,LF
COL,2008,W.Taveras,taverwi01,CF
COL,2008,B.Hawpe,hawpebr01,RF
COL,2008,R.Spilborghs,spilbry01,DH
DET,2008,I.Rodriguez,rodriiv01,C
DET,2008,M.Cabrera,cabremi01,1B
DET,2008,P.Polanco,polanpl01,2B
DET,2008,C.Guillen,guillca01,3B
DET,2008,E.Renteria,renteed01,SS
DET,2008,M.Thames,thamema01,LF
DET,2008,C.Granderson,grandcu01,CF
DET,2008,M.Ordonez,ordonma01,RF
DET,2008,G.Sheffield,sheffga01,DH
FLA,2008,M.Treanor,treanma01,C
FLA,2008,M.Jacobs,jacobmi02,1B
FLA,2008,D.Uggla,ugglada01,2B
FLA,2008,J.Cantu,cantujo01,3B
FLA,2008,H.Ramirez,ramirha01,SS
FLA,2008,J.Willingham,willijo03,LF
FLA,2008,C.Ross,rossco01,CF
FLA,2008,J.Hermida,hermije01,RF
FLA,2008,L.Gonzalez,gonzalu01,DH
HOU,2008,B.Ausmus,ausmubr01,C
HOU,2008,L.Berkman,berkmla01,1B
HOU,2008,K.Matsui,matsuka01,2B
HOU,2008,T.Wigginton,wiggity01,3B
HOU,2008,M.Tejada,tejadmi01,SS
HOU,2008,C.Lee,leeca01,LF
HOU,2008,M.Bourn,bournmi01,CF
HOU,2008,H.Pence,pencehu01,RF
HOU,2008,R.Abercrombie,abercre01,DH
KCR,2008,J.Buck,buckjo01,C
KCR,2008,R.Gload,gloadro01,1B
KCR,2008,M.Grudzielanek,grudzma01,2B
KCR,2008,A.Gordon,gordoal01,3B
KCR,2008,T.Pena,penato02,SS
KCR,2008,D.DeJesus,dejesda01,LF
KCR,2008,J.Gathright,gathrjo01,CF
KCR,2008,M.Teahen,teahema01,RF
KCR,2008,B.Butler,butlebi03,DH
LAA,2008,J.Mathis,mathije01,C
LAA,2008,C.Kotchman,kotchca01,1B
LAA,2008,H.Kendrick,kendrho01,2B
LAA,2008,C.Figgins,figgich01,3B
LAA,2008,E.Aybar,aybarer01,SS
LAA,2008,G.Anderson,anderga01,LF
LAA,2008,T.Hunter,hunteto01,CF
LAA,2008,V.Guerrero,guerrvl01,RF
LAA,2008,J.Rivera,riverju01,DH
LAD,2008,R.Martin,martiru01,C
LAD,2008,J.Loney,loneyja01,1B
LAD,2008,J.Kent,kentje01,2B
LAD,2008,B.DeWitt,dewitbl01,3B
LAD,2008,A.Berroa,berroan01,SS
LAD,2008,J.Pierre,pierrju01,LF
LAD,2008,M.Kemp,kempma01,CF
LAD,2008,A.Ethier,ethiean01,RF
LAD,2008,M.Sweeney,sweenma01,DH
MIL,2008,J.Kendall,kendaja01,C
MIL,2008,P.Fielder,fieldpr01,1B
MIL,2008,R.Weeks,weeksri01,2B
MIL,2008,B.Hall,hallbi03,3B
MIL,2008,J.Hardy,hardyjj01,SS
MIL,2008,R.Braun,braunry02,LF
MIL,2008,M.Cameron,camermi01,CF
MIL,2008,C.Hart,hartco01,RF
MIL,2008,T.Gwynn,gwynnto02,DH
MIN,2008,J.Mauer,mauerjo01,C
MIN,2008,J.Morneau,morneju01,1B
MIN,2008,A.Casilla,casilal01,2B
MIN,2008,B.Buscher,buschbr01,3B
MIN,2008,N.Punto,puntoni01,SS
MIN,2008,D.Young,youngde03,LF
MIN,2008,C.Gomez,gomezca01,CF
MIN,2008,D.Span,spande01,RF
MIN,2008,J.Kubel,kubelja01,DH
NYM,2008,B.Schneider,schnebr01,C
NYM,2008,C.Delgado,delgaca01,1B
NYM,2008,L.Castillo,castilu01,2B
NYM,2008,D.Wright,wrighda03,3B
NYM,2008,J.Reyes,reyesjo01,SS
NYM,2008,E.Chavez,chaveen01,LF
NYM,2008,C.Beltran,beltrca01,CF
NYM,2008,R.Church,churcry01,RF
NYM,2008,M.Alou,aloumo01,DH
NYY,2008,J.Molina,molinjo01,C
NYY,2008,J.Giambi,giambja01,1B
NYY,2008,R.Cano,canoro01,2B
NYY,2008,A.Rodriguez,rodrial01,3B
NYY,2008,D.Jeter,jeterde01,SS
NYY,2008,J.Damon,damonjo01,LF
NYY,2008,M.Cabrera,cabreme01,CF
NYY,2008,B.Abreu,abreubo01,RF
NYY,2008,H.Matsui,matsuhi01,DH
OAK,2008,K.Suzuki,suzukku01,C
OAK,2008,D.Barton,bartoda02,1B
OAK,2008,M.Ellis,ellisma01,2B
OAK,2008,J.Hannahan,hannaja01,3B
OAK,2008,B.Crosby,crosbbo01,SS
OAK,2008,J.Cust,custja01,LF
OAK,2008,R.Davis,davisra01,CF
OAK,2008,R.Sweeney,sweenry01,RF
OAK,2008,F.Thomas,thomafr04,DH
PHI,2008,C.Ruiz,ruizca01,C
PHI,2008,R.Howard,howarry01,1B
PHI,2008,C.Utley,utleych01,2B
PHI,2008,P.Feliz,felizpe01,3B
PHI,2008,J.Rollins,rolliji01,SS
PHI,2008,P.Burrell,burrepa01,LF
PHI,2008,S.Victorino,victosh01,CF
PHI,2008,G.Jenkins,jenkige01,RF
PHI,2008,G.Dobbs,dobbsgr01,DH
PIT,2008,R.Doumit,doumiry01,C
PIT,2008,A.LaRoche,larocad01,1B
PIT,2008,F.Sanchez,sanchfr01,2B
PIT,2008,J.Bautista,bautijo02,3B
PIT,2008,J.Wilson,wilsoja02,SS
PIT,2008,J.Bay,bayja01,LF
PIT,2008,N.McLouth,mclouna01,CF
PIT,2008,X.Nady,nadyxa01,RF
PIT,2008,J.Barthmaier,barthji01,DH
SDP,2008,N.Hundley,hundlni01,C
SDP,2008,A.Gonzalez,gonzaad01,1B
SDP,2008,T.Iguchi,iguchta01,2B
SDP,2008,K.Kouzmanoff,kouzmke01,3B
SDP,2008,K.Greene,greenkh01,SS
SDP,2008,C.Headley,headlch01,LF
SDP,2008,J.Gerut,gerutjo01,CF
SDP,2008,B.Giles,gilesbr02,RF
SDP,2008,T.Clark,clarkto02,DH
SEA,2008,K.Johjima,johjike01,C
SEA,2008,R.Sexson,sexsori01,1B
SEA,2008,J.Lopez,lopezjo01,2B
SEA,2008,A.Beltre,beltrad01,3B
SEA,2008,Y.Betancourt,betanyu01,SS
SEA,2008,R.Ibanez,ibanera01,LF
SEA,2008,I.Suzuki,suzukic01,CF
SEA,2008,W.Balentien,balenwl01,RF
SEA,2008,J.Vidro,vidrojo01,DH
SFG,2008,B.Molina,molinbe01,C
SFG,2008,R.Aurilia,aurilri01,1B
SFG,2008,R.Durham,durhara01,2B
SFG,2008,J.Castillo,castijo02,3B
SFG,2008,O.Vizquel,vizquom01,SS
SFG,2008,F.Lewis,lewisfr02,LF
SFG,2008,A.Rowand,rowanaa01,CF
SFG,2008,R.Winn,winnra01,RF
SFG,2008,J.Bowker,bowkejo01,DH
STL,2008,Y.Molina,molinya01,C
STL,2008,A.Pujols,pujolal01,1B
STL,2008,A.Miles,milesaa01,2B
STL,2008,T.Glaus,glaustr01,3B
STL,2008,C.Izturis,izturce01,SS
STL,2008,S.Schumaker,schumsk01,LF
STL,2008,R.Ankiel,ankieri01,CF
STL,2008,R.Ludwick,ludwiry01,RF
STL,2008,N.Stavinoha,stavini01,DH
TBR,2008,D.Navarro,navardi01,C
TBR,2008,C.Pena,penaca01,1B
TBR,2008,A.Iwamura,iwamuak01,2B
TBR,2008,E.Longoria,longoev01,3B
TBR,2008,J.Bartlett,bartlja01,SS
TBR,2008,C.Crawford,crawfca02,LF
TBR,2008,M.Upton,uptonbj01,CF
TBR,2008,G.Gross,grossga01,RF
TBR,2008,C.Floyd,floydcl01,DH
TEX,2008,G.Laird,lairdge01,C
TEX,2008,C.Davis,davisch02,1B
TEX,2008,I.Kinsler,kinslia01,2B
TEX,2008,R.Vazquez,vazqura01,3B
TEX,2008,M.Young,youngmi02,SS
TEX,2008,B.Boggs,boggsbr01,LF
TEX,2008,J.Hamilton,hamiljo03,CF
TEX,2008,D.Murphy,murphda07,RF
TEX,2008,M.Bradley,bradlmi01,DH
TOR,2008,R.Barajas,barajro01,C
TOR,2008,L.Overbay,overbly01,1B
TOR,2008,J.Inglett,inglejo01,2B
TOR,2008,S.Rolen,rolensc01,3B
TOR,2008,J.McDonald,mcdonjo03,SS
TOR,2008,A.Lind,lindad01,LF
TOR,2008,V.Wells,wellsve01,CF
TOR,2008,A.Rios,riosal01,RF
TOR,2008,M.Stairs,stairma01,DH
WSN,2008,J.Flores,floreje02,C
WSN,2008,A.Boone,booneaa01,1B
WSN,2008,F.Lopez,lopezfe01,2B
WSN,2008,R.Zimmerman,zimmery01,3B
WSN,2008,C.Guzman,guzmacr01,SS
WSN,2008,W.Harris,harriwi02,LF
WSN,2008,L.Milledge,millela02,CF
WSN,2008,A.Kearns,kearnau01,RF
WSN,2008,D.Young,youngdm01,DH
ARI,2009,M.Montero,montemi01,C
ARI,2009,C.Tracy,tracych01,1B
ARI,2009,F.Lopez,lopezfe01,2B
ARI,2009,M.Reynolds,reynoma01,3B
ARI,2009,S.Drew,drewst01,SS
ARI,2009,G.Parra,parrage01,LF
ARI,2009,C.Young,youngch04,CF
ARI,2009,J.Upton,uptonju01,RF
ARI,2009,E.Byrnes,byrneer01,DH
ATL,2009,B.McCann,mccanbr01,C
ATL,2009,C.Kotchman,kotchca01,1B
ATL,2009,K.Johnson,johnske05,2B
ATL,2009,C.Jones,jonesch06,3B
ATL,2009,Y.Escobar,escobyu01,SS
ATL,2009,G.Anderson,anderga01,LF
ATL,2009,N.McLouth,mclouna01,CF
ATL,2009,J.Francoeur,francje02,RF
ATL,2009,M.Prado,pradoma01,DH
BAL,2009,M.Wieters,wietema01,C
BAL,2009,A.Huff,huffau01,1B
BAL,2009,B.Roberts,roberbr01,2B
BAL,2009,M.Mora,morame01,3B
BAL,2009,C.Izturis,izturce01,SS
BAL,2009,N.Reimold,reimono01,LF
BAL,2009,A.Jones,jonesad01,CF
BAL,2009,N.Markakis,markani01,RF
BAL,2009,L.Scott,scottlu01,DH
BOS,2009,J.Varitek,varitja01,C
BOS,2009,K.Youkilis,youklke01,1B
BOS,2009,D.Pedroia,pedrodu01,2B
BOS,2009,M.Lowell,lowelmi01,3B
BOS,2009,N.Green,greenni01,SS
BOS,2009,J.Bay,bayja01,LF
BOS,2009,J.Ellsbury,ellsbja01,CF
BOS,2009,J.Drew,drewj.01,RF
BOS,2009,D.Ortiz,ortizda01,DH
CHC,2009,G.Soto,sotoge01,C
CHC,2009,D.Lee,leede02,1B
CHC,2009,M.Fontenot,fontemi01,2B
CHC,2009,A.Ramirez,ramirar01,3B
CHC,2009,R.Theriot,theriry01,SS
CHC,2009,A.Soriano,soriaal01,LF
CHC,2009,K.Fukudome,fukudko01,CF
CHC,2009,M.Bradley,bradlmi01,RF
CHC,2009,J.Fox,foxja02,DH
CHW,2009,A.Pierzynski,pierza.01,C
CHW,2009,P.Konerko,konerpa01,1B
